"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNIP1orf_IL17_24h1","fpool2_TNIP1orf_IL17_24h2","fpool2_TNIP1orf_IL17_24h3","fpool_TNIP1orf_IL17_24h1","fpool_TNIP1orf_IL17_24h2","fpool_TNIP1orf_IL17_24h3"
"SMAD7",14.5716872204925,13.9754175386257,14.426332587712,15.8812140820022,15.392730773146,15.5771026053055,13.1570223002861,12.7532266998289,12.6993861742775,15.28569487099,15.0605911328719,14.5128644009408
"SMAGP",15.2452840825719,13.8859271381649,12.8663559538255,14.1010189931642,14.3275418015151,14.0662294137143,13.3392164765512,12.3214018680062,12.7930592019065,12.4968191777599,13.8109099182538,12.5299667501836
"SMAP1",21.0877058455052,19.3895867665031,19.8379329459734,22.4242118208015,22.8490535745628,22.9350550483547,19.8851929523612,19.8207597806595,19.1226794974105,22.9750235680388,19.8531830074898,21.6172338981323
"SMAP2",23.7408526696137,23.759701322338,23.5929209496649,21.2061836021229,20.5236410308614,20.7593976524634,23.7633261328609,22.0950372282588,22.6554908251337,20.8634462574503,21.0384476646534,20.2304220442285
"SMARCA1",39.4260367437477,38.9581543339277,39.8967475392228,39.3204494183693,42.9976280661175,43.7246701646499,44.7416841428127,44.9673591537984,44.3341057907075,49.5091837350571,45.5682727433429,49.8400716267012
"SMARCA2",45.5296491266709,45.7594247689472,45.3911785152126,49.2520641245182,51.174078623003,51.6718631524197,51.4698547948878,50.9409359940116,51.480019612693,49.8544731065999,50.1547316341063,50.7767778788993
"SMARCA4",235.209026738327,231.944202927607,232.408908243189,220.666112283946,210.922419044503,213.229533529269,240.340146233119,240.987044479159,229.900373523802,206.77521211235,227.06836502726,209.201784663017
"SMARCA5",141.716531656658,146.689681421967,145.65764127555,167.541343053886,162.448819504508,161.799410087504,132.103791661923,136.168763634742,141.432889858735,167.810634569791,151.997308969737,161.125640394351
"SMARCA5-AS1",5.66371239136124,3.07250374915356,4.04489516574127,0.765171573272476,0.930165017480559,0.664784204300137,5.33568659062048,6.05994180657782,3.49266574445356,0.571055499089983,2.08709646152716,1.0340263822967
"SMARCAD1",36.3467368028134,38.4062968644195,37.9916433314675,45.4105905117625,45.9831577189986,46.8823951350755,35.1244344099626,34.8482639280877,36.331752858971,47.3312046222488,36.5886046341798,45.0348902030871
"SMARCAL1",29.1708681904576,26.3698380024442,27.1684426149448,30.2477007638528,29.0301501423368,28.8425692274764,28.8647630682835,26.9170811836117,28.9315836762782,26.334954760359,29.4126001337438,27.5902568829285
"SMARCB1",57.6681395188359,56.9457248265451,56.669947629242,56.7163909005231,57.1451379287653,55.3432850079864,62.0761586274626,60.9448779312363,58.8801887953858,53.1745632175882,59.0442165628331,53.5990616517562
"SMARCC1",158.597693832851,155.519400934098,155.155552108417,174.740202141204,180.00193354406,176.016726820377,148.800586529645,153.801610934166,146.972980349937,166.3630752814,163.514989442609,160.894505085367
"SMARCC2",87.0589577050746,86.2687460441951,84.6805015244264,90.3370928853321,87.1654637348718,91.6495678019234,89.1580215422948,88.682426295311,86.2193310019706,82.6436830427201,88.3666335161406,84.3400577466241
"SMARCD1",84.7219889999013,79.7806920107884,84.7771372451097,74.9711984343093,76.0784968329664,76.752358132834,87.752523611107,86.6672437468054,83.877505311245,70.2531067485118,74.9808728770868,67.4793452070567
"SMARCD2",85.9592077261695,82.5250642915857,80.8150726970969,77.5634123355998,79.3190717325761,78.7467107457344,87.4271768677765,88.1210540139416,87.6244264164059,81.3953291609885,87.5034516462497,80.9946782744877
"SMARCD3",1.16848435258666,1.28269573993789,1.29767967774635,1.38980142900511,1.62028744980484,1.46554699584348,1.5746782377197,1.68411684410833,1.56567774751367,1.43427892794693,1.5331140674181,1.72743230924861
"SMARCE1",71.9099017456569,72.3231586390564,70.7373475401306,80.7646403462295,82.8596998636311,78.4143186435843,68.7522738006048,72.2730826860504,72.0345582467185,79.828246628602,76.2305540917049,77.0897080542849
"SMC1A",138.829687962032,137.83013177635,135.648941633357,132.468376654498,131.528334004065,135.90304358363,134.979856872965,133.189172295165,133.24319087174,128.739814143681,128.420848941375,123.657390306424
"SMC2",58.066798886189,61.8080365849144,63.199761326838,70.4270162338544,73.137975164802,73.8968078007265,55.4651128029865,55.4175200839064,60.1514655989225,75.007475787447,62.8061435181784,68.5255366056157
"SMC2-AS1",0.976028106278272,1.40201627388561,1.29767967774635,0.983792022778898,1.35023954150404,1.29935094476845,1.21028988518952,1.15153288486039,1.08393074827869,1.36787712572717,1.52023075592719,1.50846201652696
"SMC3",82.2612984221011,85.8660392421216,86.0472067169465,85.6523689673374,88.2156500449304,86.1348806526154,76.1311379393409,77.9155938218664,80.7729135383974,87.9823879411892,79.8507646206502,83.7561369660331
"SMC4",166.708349927276,174.834412366884,174.234204391879,155.923227737259,162.268787565641,157.765378665955,153.017080323209,159.185027170889,166.430206374594,162.153201020667,124.362605821739,156.223138840639
"SMC5",57.8880895146169,63.2100528588,60.7424530008928,55.2328949931581,59.5905717650448,57.2318764974754,56.6233472092431,57.1592135722578,61.7037614853463,60.2397149737712,46.8179539579611,57.6256820345822
"SMC6",65.9300112353605,70.2052191614845,67.7830555078144,69.661844660582,72.7028979792063,71.1319098601146,65.5638757159658,67.422250408576,70.5090260824744,74.3700184861373,66.1558045058145,73.7321635658862
"SMCHD1",85.3131046135627,87.357545916468,87.7866496892448,93.8662515702215,96.7821698026949,96.9527327044086,84.095626216072,82.3777837507004,85.3361281700398,97.2387991706245,80.9587294088683,94.7411466509027
"SMCO4",1.96580308729286,2.22234494477612,1.78085828116254,1.95196829916448,1.99535398911152,1.91880895332085,1.83495563238411,1.69851100516908,1.9938973023892,2.00533442703692,2.13862970749079,1.78825739056018
"SMCR5",3.94535304932203,3.96740775376139,3.97586965096753,3.13876502505648,3.22557223803742,3.05196384701426,4.15142444489739,4.83643811641365,3.68001179971161,3.54585623853547,3.82634351279979,3.68599992748119
"SMCR8",68.6518924331506,67.2371208795352,66.3749350064301,70.5831736977876,68.5171554005438,66.3273331108545,59.2651627650869,58.9153012216699,57.8230217692868,60.6248454266458,63.8239251259601,61.7861175962937
"SMDT1",6.81844986921159,6.69686496781529,6.64025452123396,6.27753005011297,6.30111786035217,5.84707925145802,5.88226911941574,6.18948925612461,7.21282312743476,6.4542551757612,7.17600450043597,6.93405926951908
"SMG1",246.206526527378,255.987290518071,249.389184877529,255.754694429727,261.151329988453,266.351834945616,242.422365390435,235.689993208801,241.689793143969,251.954998342678,232.840088575187,252.290272264134
"SMG1P1",103.115307397089,106.478661481589,106.547784604748,84.3874935094788,82.0945641234455,87.5399927207953,110.383643077178,99.2189521917836,103.026948530835,90.1869277748854,78.5495501600684,89.8386450971901
"SMG1P2",13.4719372415874,15.2431982118201,15.5997663388656,18.2079602946063,20.2835984457051,17.9642822480196,17.750918316113,17.3593582392704,16.5132165848877,19.827578142822,11.9685963750539,18.5273197675045
"SMG1P3",127.928416296135,131.685124278043,138.76889490113,110.48140573271,120.216327178576,112.726248824621,136.788784765882,131.361113840449,140.482777721354,117.517909568541,109.044348459049,118.316948167268
"SMG1P5",21.7750495823209,23.1929287860863,21.9777239039594,30.1227747927063,27.9799638322781,33.2241014830909,18.3235285843747,18.7411977011029,19.3769348581179,30.1862592891054,30.9585975126528,32.9550290546091
"SMG1P7",35.7556211891519,39.6144172706401,40.7802741283266,29.5293764297603,28.3400277100125,28.4044160019149,40.3429961729841,40.0877385542024,39.2489985765606,29.2035126162528,31.8217793825437,31.0329564851634
"SMG5",113.026804081971,107.716612021296,111.034443065041,104.969047255869,102.273143938145,100.050022747171,101.976683229517,103.177346483491,100.738650284469,96.2294917768841,105.900820455267,96.7970343992339
"SMG6",50.3685490338534,53.1572978737053,52.0452381394013,48.0184201594462,49.2237326186083,47.5471793393757,48.1643318826497,50.8689651887079,51.2123823908958,48.2342691324376,49.3817329446518,47.9544941060425
"SMG7",99.4173980930206,93.950005417079,97.6572983018899,108.248353998465,104.943617698008,105.413622577319,93.2443766385261,92.7847621976262,90.0599251347605,102.311896860215,100.154863530322,98.0135360254653
"SMG7-AS1",1.01726873048721,1.0738848055294,1.13201844228937,1.24925971146527,1.12519961792003,1.19358982135706,1.26234536412241,1.38183946183247,1.15084005372799,1.14211099817997,1.0693148537454,1.16784156118216
"SMG8",20.6890464781521,20.4336414385455,19.8241278430186,23.8920919817732,23.6291919763207,22.1796184525591,17.9461263621113,19.2449933382293,18.4402045818276,20.372072921024,21.7212631736715,20.1209368978676
"SMG9",18.6545090171777,17.7190992912351,18.5816685770913,19.1449050782052,18.9783668889179,17.1030845288126,21.1345244467504,19.8351539417203,21.1567223830693,17.4769543442423,19.2090174329444,18.2718544259959
"SMIM10L1",11.0112466637873,11.1117247238806,11.1407180844819,13.2421529415318,13.0973235525892,13.5072063328255,11.2179557100362,10.4213726079866,10.4913790944506,12.6163424217554,11.9814796865448,12.1406862297895
"SMIM10L2A",0.948534356805644,0.745753337173194,0.814501074330153,1.71773210326474,1.87533269653339,1.87348275757311,1.78290015345123,1.62654019986531,1.56567774751367,2.31078271724784,2.60242892116349,2.56681843134829
"SMIM10L2B",1.55339684520345,1.446761474116,1.42192560433908,0.796403066059108,1.00517832534189,1.02739377028203,1.83495563238411,1.77048181047285,1.49876844206436,1.18195207951182,1.01778160778176,1.05835641482133
"SMIM11B",6.36480300291324,5.77213082972053,5.9085840646323,7.90156767501781,7.36630683198314,7.37306117496515,5.70007494315065,5.97357684021329,6.79798543364908,7.64948761571698,7.09870463149052,7.93159060302884
"SMIM12",33.0062462418892,33.1263632372333,32.3867715318396,32.9492248898964,33.9960311227572,33.9946468108024,30.9079406163991,30.5731980930434,30.9388628397572,31.8861454259314,30.6107481023983,31.4222370055575
"SMIM13",19.328105879257,18.1516362267956,18.6368889889103,16.9899320759276,18.1082125177264,17.4656940947945,16.3714481243916,18.0934604533689,16.8209993899545,20.4119140023559,14.8029249030537,18.1258742308481
"SMIM14",5.33378739768971,4.69824602419113,5.06647278439265,5.05950183143433,4.93587565727587,5.54490461313978,6.29871295087881,5.5561461694514,6.34300215659383,5.69727463045587,6.06803971221785,6.31364344014105
"SMIM15",41.2956117078863,42.7913264869979,43.775981469507,42.1000522763795,45.0379900399458,43.5584741135749,39.0155814601956,35.8414610412797,40.4132204913784,45.6578792063107,32.8137943673436,41.1542500154088
"SMIM17",11.657349776394,13.3191546019133,14.6334091320333,10.1814666484419,8.5665197577645,9.44295744744512,12.3761901162929,13.1850515316515,12.4451308135702,8.99080402055624,9.30175089643585,9.57386779844125
"SMIM19",5.33378739768971,5.51857469508164,4.81798093120718,3.99763107668885,4.57581177954146,4.5779457705214,5.51788076688556,6.08873012869933,6.32962029550397,4.86061192248683,5.19197453083608,5.40126722046749
"SMIM20",8.33060609020609,8.39718257657017,8.25545156693952,7.08954886256539,7.03624827739326,6.99534287706735,8.97957011592226,8.63649663645295,9.08628368001521,7.62292689482907,7.48520397621777,8.17489092827512
"SMIM22",4.17904991983936,3.83317215307022,4.18294619528875,2.07689427031101,1.89033535810565,1.55619938733896,4.46375731849469,4.44779576777327,4.04132204913784,1.51396109061065,1.91961341214535,1.49629700026464
"SMIM3",11.1212216616778,12.0066287284884,12.0518548794953,13.054763984812,12.6322410438489,12.5704649540389,11.7645382388315,10.982744889356,11.2809088987523,12.8155478284147,13.8366765412356,12.9192472705776
"SMIM4",3.23051556303372,3.20673934984474,2.95429203231615,3.02945480030327,2.49044182099634,3.36924721724842,3.34456452143771,3.58414610412797,3.33208341137524,3.13416506477293,3.9938265621816,2.94393393548003
"SMIM5",3.72540305354101,3.66910641889212,3.63074207709882,3.62285316324927,3.6906547467777,4.42685845136227,3.55278643716924,3.55535778200646,3.55957504990287,3.94426705185407,4.59934220225429,4.35507582190847
"SMIM7",22.3249245717734,23.1630986525994,23.8828281117147,23.5797770539069,23.8092239151879,23.6149479845708,21.6680931058124,20.5692561558188,22.8829824636613,21.7797911280831,22.9065278308351,22.2863097925596
"SMIM8",2.4057030788549,2.77420241428428,2.74721548799492,3.01383905390996,3.37559885376009,3.35413848533251,2.91510682024143,2.7780730847257,2.58269919034306,3.57241695942338,2.98892826589074,3.47919465102185
"SMN1",45.0210147614273,44.5363892959832,42.188394629711,50.5950183143433,52.0892409789113,47.4112007521325,39.7183304257895,41.2248772780021,31.0860633117457,46.4945419142798,44.0351586759248,43.562923235347
"SMNDC1",22.1049745759924,23.8193615893118,24.0760995530811,26.0939122232308,27.8149345549832,26.0021276272849,22.0324814583426,22.1526138725018,23.5520755181543,27.2645799914357,19.6470500236353,26.6048905656811
"SMO",17.4172902909094,17.6296088907743,16.7732000900193,13.4920048838249,12.8722836290052,13.1899229625913,17.4125577030493,17.503299849878,16.5935077514269,13.3998836879487,13.7722599837811,13.9654386691367
"SMOC1",45.4471678782531,41.1954143454473,44.0382784256473,35.0417349066007,38.0467497472693,39.3733553728672,57.9507619220317,58.2963522960574,56.3777807715819,40.4254171913932,43.6100093967249,40.2053787469483
"SMOC2",0.288684369462587,0.5369424027647,0.552204118189934,2.40482494457064,2.11537528168966,3.05196384701426,0.950012490525109,1.0219854353136,1.01702144282939,3.73178128475082,3.77481026683616,3.80765009010433
"SMOX",6.73596862079371,6.41347869968947,5.54965138780884,5.77782616552686,5.77602470532283,7.04066907281508,7.430919617669,6.82283234279783,6.16903796242564,6.93234815174351,8.88948492872678,7.56664011515941
"SMPD1",6.61224674816688,6.05551709784634,5.8533636528133,5.65290019438033,5.10090493457081,5.18229504715788,6.50693486661034,5.85842355172725,5.60699979665151,6.28161048998981,7.39502079578141,6.61776884669891
"SMPD2",8.92172170386758,7.77074977334469,7.85510358125181,7.24570632649855,7.1112615852546,7.44860483454471,7.92544666753139,7.58572287901784,7.21282312743476,7.34403932550606,8.06495299330865,7.16519457850305
"SMPD3",5.66371239136124,4.72807615767805,3.90684413619378,5.59043720880707,5.29593953501028,5.84707925145802,3.18839808463906,3.94400013064685,3.53281132772315,18.0081687620004,21.6439633047261,19.3910359221288
"SMPD4",123.007035140535,118.082583408004,122.147550943613,111.027956856476,104.343511235118,102.633615904792,114.964525223271,114.519945399366,111.644867072705,97.6239296234991,106.016770258685,95.2642423501823
"SMPDL3A",4.67393741034665,3.65419135214865,3.96206454801278,3.62285316324927,4.66582774897506,4.66859816201687,3.47470321876992,3.61293442624948,3.63986621644203,4.96685480603845,4.12265967709068,4.86600650492567
"SMPDL3B",1.0035218557509,0.939649204838225,0.980162309787133,1.35856993621848,1.69530075766618,1.45043826392757,1.15823440625664,0.892437985766805,1.25789494244688,1.75300757860181,1.66194718232718,1.48413198400233
"SMS",123.776860125768,125.793672914374,123.003467326808,130.172861934681,131.183272787903,124.420407327537,113.350805376352,114.505551238305,115.431933761136,122.896455548342,113.334491185521,116.102915207526
"SMTN",303.173575434662,295.840348856606,292.281639757932,244.605051504899,229.76576197927,239.533835794872,300.112849917802,296.505323690491,291.483698259339,238.687918259169,271.87652239264,241.70670811592
"SMU1",65.9849987343057,67.5801674146349,66.1264431532446,72.7537624464585,73.4230257346751,72.6427830517058,62.922060160122,65.5510094706779,64.2998425367792,72.0725161293334,69.4281656245053,73.3915431105414
"SMUG1",20.8952495991968,18.6587484960733,18.9129910480052,21.3935725588427,21.9038858955099,21.6205953716704,19.4297075116985,19.1730225329255,18.8015148312539,19.6814941779385,21.2703472714897,18.5759798325537
"SMURF1",60.2250582197903,59.063664304117,57.2911772622057,56.6851594077365,55.5998637868218,55.8418731612115,57.7034983971005,57.6774033704449,56.0699979665151,54.3033938553242,57.4853358724332,60.3141506285537
"SMURF2",243.677101575896,242.787456450105,242.403802782426,189.653239946821,199.460385603291,205.478754056406,273.603597271231,248.774285613027,262.391532249983,214.597344413838,205.823784378752,211.099527199938
"SMYD2",27.1775713536922,25.7434051992187,25.180507789461,27.6086396233824,27.7999318934109,26.5762594400896,24.8695050601847,24.1102197767645,25.8269919034306,26.906010259449,27.0291875079258,23.697451678988
"SMYD3",7.8357185996988,8.00939084124011,7.88271378716131,7.2925535656785,7.75637603286208,8.24936762608806,8.91450076725616,8.73725576387823,8.22984457026415,7.09171247707095,8.1422528622541,7.73695034283181
"SMYD4",23.2872058033154,25.1318874627367,24.5592781564973,22.9551471981743,22.4439817121116,23.3883170058321,23.8804509604599,23.7647599113064,24.2211685726473,23.3601540209135,21.7856797311261,22.3471348738711
"SMYD5",34.2847055923663,33.1860235042072,33.8639175479977,35.3384340880737,32.8408261816926,34.5989960874389,32.5086465935852,31.9694317159367,29.5605311475016,31.6869400192721,34.2051920083618,29.9989301028667
"SNAI2",106.235847962232,105.568842410237,105.967970280648,93.7257098526817,90.5710679117764,86.9809696399065,99.5430895894049,100.053813533307,98.1693329552159,92.1258603997026,87.5549848922134,83.9751072587547
"SNAI3",1.11349685364141,1.0738848055294,1.06299292751562,1.35856993621848,1.1402022794923,1.34467714051619,1.21028988518952,1.28108033440719,1.36494983116576,0.756980545305326,0.87606518138177,0.851551138361992
"SNAI3-AS1",2.48818432727278,2.99792841543624,3.03712265004464,1.79581083523132,2.2804045589846,2.3569621788823,3.20141195437229,3.36823368821665,3.01091874521859,2.43030596124341,2.84721183949075,2.81011875659457
"SNAP23",36.8691180427933,38.8537488667234,37.0114810216803,32.68375720121,35.1362334022495,34.583887355523,35.2415592375616,35.4240303705178,37.7368482734063,34.5820585960538,29.3353002647984,33.0645142009699
"SNAP29",30.105655672527,30.0687745548232,29.2668182640665,30.2320850174595,29.1501714349149,30.4289860786472,28.9298324169496,27.3201176933128,28.3561636494142,30.7307540673074,31.5641131527255,30.4490357045724
"SNAP47",21.9675058286293,20.9556687745668,20.9147309764438,21.1905678557296,20.3286064304219,19.2183069970403,21.8502872820775,20.5836503168795,22.2272712702581,19.4955691317231,21.2059307140352,19.439695987178
"SNAPC1",28.0711182115526,28.8606541486026,29.294428469976,21.1437206165496,20.6586649850118,19.8981999332564,25.4811569376461,22.4980737379599,25.5861184038131,21.2618570707689,17.9078029723626,17.7122636779294
"SNAPC2",16.826174677248,16.2126775501452,16.0967500452366,14.6007228777503,13.8924646159193,13.8849246307233,18.0111957107774,17.3881465613919,16.3392523907195,13.0014728746301,16.0010728717082,13.8194584739889
"SNAPC3",20.7440339770974,20.5977071727236,21.7292320507739,20.6908639711435,22.8490535745628,20.7745063843793,21.3557602322151,21.2745700477958,21.3440684383273,22.7625378009356,19.9820161223989,21.7510490770177
"SNAPC4",32.0714587598198,33.7080508402284,35.93468299121,29.2170615018939,26.3746790440455,27.3921309635488,28.2661250605553,30.1845557444031,29.3464213700639,25.9099832261525,26.4752051138167,25.9479796875161
"SNAPC5",2.07577808518337,1.83455320944606,1.89129910480052,2.34236195899738,2.2353965742678,1.96413514906859,2.00413593891598,2.08715335380946,2.31506196854585,2.00533442703692,2.20304626494533,1.65444221167473
"SNAPIN",13.9118372331495,13.7218614039868,13.3771447631512,14.1166347395575,14.5225764019545,13.6582936519846,12.9618142542878,13.5017230749881,13.033932701524,13.8381355825991,14.1201093940356,12.5299667501836
"SNAR-A1",0.811065609442508,0.999309471812081,0.690255147737418,1.54595889293827,1.75531140395525,1.58641685117078,0.57261026826171,0.935620468949069,0.896584693020647,1.31475568395136,1.9969132810908,1.24083165875605
"SNAR-A2",0.811065609442508,0.999309471812081,0.690255147737418,1.54595889293827,1.75531140395525,1.58641685117078,0.57261026826171,0.935620468949069,0.896584693020647,1.31475568395136,1.9969132810908,1.24083165875605
"SNCA",15.423993454144,15.5862447469198,15.2684438679517,14.0697875003776,14.4475630940932,15.1993843074077,17.9331124923781,16.6684385083542,17.5703836109867,15.577862800757,14.5967919191992,14.2330690269076
"SNCB",1.05850935469615,1.16337520599018,1.10440823637987,0.312314927866317,0.46508250874028,0.498588153225103,1.34042858252173,1.33865697865021,1.32480424789618,0.544494778202076,0.515332459636335,0.693405926951908
"SND1",274.662557231548,268.336965781659,267.97085345462,255.145680320387,248.594102252466,251.983430893584,282.622208996353,278.584593169851,269.510682349788,229.750235680388,247.359580625441,225.98950710501
"SND1-IT1",6.50227175027637,6.18975269853751,6.54361880055072,5.79344191192018,6.99124029267646,6.23990628127174,7.26173931113714,6.14630677294235,6.53034821185188,6.44097481531725,5.26927439978153,6.20415829378023
"SNED1",1.27845935047717,1.67048747526796,1.98793482548376,1.67088486408479,1.44025551093764,1.64685177883443,1.82194176265089,1.55456939456153,1.96713358020948,1.63348433460623,1.63618055934536,1.65444221167473
"SNF8",35.8793430617787,37.0191956572774,36.9424555069066,34.3546420652948,33.0658661052766,33.3600800703341,36.035405291288,36.4316216447707,34.6188746394689,29.5488019877956,32.4015283996346,29.9989301028667
"SNHG1",31.8102681398299,29.4870869518281,30.5644979418129,35.0417349066007,34.9712041249546,34.6896484789344,25.7934898112434,25.4632709164754,26.6566672910019,30.3721843353207,31.1647304965074,29.7434647613581
"SNHG10",6.0211311345054,5.59315002879896,5.41160035826136,4.90334436750117,4.89086767255907,5.10675138757832,5.17952015382183,4.70689066686686,4.89776115888891,5.1527798522538,5.70730699047241,5.26745204158204
"SNHG11",3.87661867564046,3.26639961681859,3.13375837072788,3.41984846013617,3.31558820747102,3.3390297534166,3.24045356357195,3.62732858731024,3.09120991175775,3.66537948253105,3.72327702087252,3.49135966728417
"SNHG12",15.0940684604724,15.1984530115897,15.7930377802321,14.0854032467709,12.8422783058606,11.4675275241774,10.0597213037796,11.2130514663281,10.9195986493261,10.5977276342746,11.3501974234903,9.86582818873679
"SNHG15",9.88400293540954,10.3361412532205,10.14675067174,10.977869714501,11.7020760263683,10.7725258560454,8.9405285067226,9.3562046894907,8.89893762475717,10.3454007858395,11.3759640464721,9.91448825378605
"SNHG16",169.815143617683,167.645350196534,170.327360255685,188.997378598302,191.208921738544,185.142400897588,163.961744768847,159.084268043463,158.427853442857,174.039123618005,169.312479613518,172.767560957386
"SNHG17",22.7785714380718,22.8946274512171,21.4255197857694,17.7551036492001,16.6379516836442,16.8009098904944,20.639997396888,21.5480591079501,20.4073381620371,17.0254220891479,17.856269726399,16.1186465475663
"SNHG18",4.5227217882472,4.11655842119603,4.08631047460551,3.27930674259633,3.54062813105503,3.08218131084609,4.91924275915741,4.37582496246949,4.40263229856407,3.24040794832455,3.24659449570891,3.30888442334945
"SNHG19",5.15507802611763,5.0412925592908,5.0250574755284,4.29433025816186,5.10090493457081,4.41174971944636,5.0363675867564,4.92280308277818,5.09848907523681,3.74506164519477,5.05025810443609,4.2090956267607
"SNHG20",7.07964048920155,7.3531279045277,7.38573008079037,6.24629855732634,6.1060832599127,5.98305783870123,7.18365609273781,6.92359147022311,6.90504032236797,6.42769445487329,6.01650646625421,6.58127379791197
"SNHG21",1.12724372837772,1.34235600691175,1.04918782456088,1.186796725892,1.63529011137711,1.81304782990946,1.1972760154563,1.468204428197,1.2846586646266,1.7264468577139,1.41716426399992,1.21650162623142
"SNHG3",54.9325114463095,54.3654182799259,58.478416116314,61.6353510144176,60.9258086449766,59.6945997997691,55.374015714854,53.5894616291906,52.9520243325776,55.5384673766118,52.8086938012335,56.1415500505799
"SNHG4",7.79447797548986,9.14293591374337,8.57296893489873,8.10457237813092,8.49150644990317,6.75360316641275,6.80625387047441,6.88040898704085,6.83813101691866,7.41044112772582,6.54472223738146,7.56664011515941
"SNHG5",46.4231959845313,46.3709425054292,43.5274896163216,25.9377547592976,27.4548706772488,24.9747338570029,44.7807257520123,43.3264247928723,45.05672628956,19.9869424681494,20.948264484217,21.7510490770177
"SNHG6",18.3383308982425,16.6452144857057,16.3728521043315,21.752734725889,23.6141893147484,21.5903779078385,16.2413094270594,15.6176647509191,16.0314695856528,21.806351848971,19.2476673674171,21.9700193697394
"SNHG7",37.9551211469621,40.6435568759391,41.0425710844669,39.0862132224695,38.0767550704139,34.2061690576252,36.0484191610213,37.9717968782715,35.2612039717822,33.4532279583178,35.5321730919253,33.2834844936916
"SNHG8",38.6424648837778,36.2286971198738,36.3902513887167,38.1024211996906,37.5666645769568,37.8926996451078,39.3018865943264,37.1369355367477,38.8341608827749,33.692274446309,37.3100700776707,35.4366923721212
"SNHG9",2.25448745675544,2.53556134638886,2.69199507617593,2.10812576309764,1.87533269653339,1.58641685117078,1.5096088890536,2.08715335380946,2.08757033001822,1.44755928839089,1.86808016618172,2.11671282964267
"SNIP1",18.7644840150682,17.2567322221877,17.6429215761684,18.8482058967322,19.32342810508,19.0823284097971,15.9940459021282,16.5244968977466,16.2321975020007,18.5261028193146,19.1703674984717,19.0747454993086
"SNN",17.5822527877452,17.5699486238005,16.7455898841098,18.2391917873929,19.7134973059589,18.9765672863857,17.6468073582472,18.8851393117105,18.2394766654797,21.3813803147645,20.7807814348352,20.3885672556385
"SNORA10",2.99681869251638,2.96809828194931,3.21658898845637,2.92014457555006,3.49562014633823,2.7195717448642,2.61578781637736,2.96519717851551,3.06444618957803,2.96152037900154,4.71529200567247,3.29671940708714
"SNORA16A",2.50193120200909,2.25217507826305,2.04315523730276,1.54595889293827,1.78531672709978,1.58641685117078,2.35551042171294,2.56216066881437,2.44888057944445,1.40771820705903,2.67972879010894,1.66660722793704
"SNORA17B",13.7193809868411,15.5265844799459,16.1243602511461,12.9923009992388,13.9974832469252,11.5128537199251,13.4823690436166,15.6608472341013,15.8441235303947,12.0187262017775,14.905991394981,13.8072934577266
"SNORA21",2.41944995359121,2.01353401036763,2.4849185318547,1.54595889293827,1.69530075766618,1.37489460434801,2.27742720331362,2.44700738032834,2.7700452456011,1.81940938082157,2.09997977301807,2.01939269954415
"SNORA23",3.39547805986948,3.10233388264049,3.7411829007368,2.92014457555006,4.17073991709025,2.81022413635967,3.00620390837398,2.85004389002947,3.30531968919552,3.8778652496343,4.34167597243612,4.11177549666219
"SNORA24",1.33344684942243,1.04405467204247,1.27006947183685,1.12433374031874,1.65029277294938,1.14826362560933,0.858915402392564,1.43941610607549,1.32480424789618,1.35459676528321,2.29322944538169,1.2894917238053
"SNORA2C",5.25130614927183,5.27993362718622,5.37018504939711,5.3249695201207,6.0160672904791,5.01609899608285,5.86925524968252,5.7144819411197,6.0486012126169,5.25902273580542,8.296852600145,6.45962363528882
"SNORA37",2.81810932094431,3.7585968193529,3.49269104755133,2.04566277752438,2.26540189741233,2.08500500439588,3.4616893490367,3.9583942917076,4.58997835382212,1.97877370614901,1.9969132810908,2.37217817115126
"SNORA3A",0.989774981014585,1.34235600691175,0.966357206832385,1.35856993621848,1.12519961792003,1.16337235752524,1.11919279705698,1.00759127425284,1.2177493591773,0.889784149744857,1.28833114909084,1.15567654491985
"SNORA40",1.0035218557509,1.16337520599018,1.42192560433908,1.01502351556553,1.12519961792003,0.89141518303882,0.832887662926123,0.935620468949069,1.19098563699758,0.717139463973467,0.39938265621816,1.07052143108365
"SNORA48",44.52612727092,44.8794358310828,42.4644966888059,49.8923097266441,48.4585968784227,41.0957508112812,47.5396661354551,44.3196219060644,49.7002320877415,43.7322269419375,50.4896977328699,56.5186655547116
"SNORA49",5.49874989452548,6.57754443386758,6.00521978531553,5.69974743356028,5.67100607431696,4.91033787267146,6.45487938767745,5.65690529687668,5.86125515735886,5.85663895578331,6.54472223738146,6.92189425325676
"SNORA50C",2.33696870517333,2.83386268125814,2.70580017913068,1.79581083523132,1.08019163320323,1.29935094476845,2.85003747157533,2.79246724578645,3.26517410592594,1.15539135862392,1.76501367425445,1.77609237429787
"SNORA52",2.77686869673536,3.23656948333166,2.9404869293614,3.37300122095622,3.18056425332062,2.79511540444376,2.69387103477668,2.83564972896872,3.18488293938678,3.53257587809152,4.25149279199977,3.44269960223491
